prompt_idx,token_pos,token_text,delta_000_to_001,delta_001_to_002,delta_002_to_003,delta_003_to_004,delta_004_to_005,delta_005_to_006,delta_006_to_007,delta_007_to_008,delta_008_to_009,delta_009_to_010,delta_010_to_011,delta_011_to_012,delta_012_to_013,delta_013_to_014,delta_014_to_015,delta_015_to_016,delta_016_to_017,delta_017_to_018,delta_018_to_019,delta_019_to_020,delta_020_to_021,delta_021_to_022,delta_022_to_023,delta_023_to_024,delta_024_to_025,delta_025_to_026,delta_026_to_027,delta_027_to_028,delta_028_to_029,delta_029_to_030,delta_030_to_031,delta_031_to_032,delta_032_to_033,delta_033_to_034,delta_034_to_035,delta_035_to_036,delta_036_to_037,delta_037_to_038,delta_038_to_039,delta_039_to_040,delta_040_to_041,delta_041_to_042,delta_042_to_043,delta_043_to_044,delta_044_to_045,delta_045_to_046,delta_046_to_047,delta_047_to_048,delta_048_to_049,delta_049_to_050,delta_050_to_051,delta_051_to_052,delta_052_to_053,delta_053_to_054,delta_054_to_055,delta_055_to_056,delta_056_to_057,delta_057_to_058,delta_058_to_059,delta_059_to_060,delta_060_to_061,delta_061_to_062,delta_062_to_063,delta_063_to_064
0,0,The,68.76312255859375,59.21368408203125,41.572021484375,39.446720123291016,17375.859375,9900.5908203125,3130.3857421875,29.21635627746582,187.28451538085938,23.238636016845703,301.0015563964844,21.69784927368164,136.08108520507812,30.454030990600586,40.68977737426758,57.318450927734375,34.61113739013672,28.656545639038086,21.506980895996094,64.61585998535156,35.45481491088867,26.601226806640625,141.36691284179688,40.18537521362305,19.11133575439453,27.801532745361328,28.93468475341797,46.497520446777344,46.67789840698242,35.609291076660156,28.984521865844727,46.25530242919922,61.05482482910156,140.3009796142578,51.682926177978516,297.4945068359375,66.362060546875,201.9181365966797,412.27960205078125,197.5082244873047,185.770751953125,185.87295532226562,207.82656860351562,61.71224594116211,44.42527389526367,32.6334342956543,32.542728424072266,35.28879165649414,30.966381072998047,80.42793273925781,48.88660430908203,46.842185974121094,52.099395751953125,50.883460998535156,47.35399627685547,52.194942474365234,192.05982971191406,199.62722778320312,310.9961853027344,818.7969970703125,6927.68212890625,2093.469482421875,4636.60400390625,18118.314453125
0,1, capital,73.20962524414062,19.603971481323242,19.831886291503906,27.542098999023438,38.10002517700195,30.79096794128418,32.183406829833984,43.083492279052734,70.06717681884766,51.93344497680664,49.04720687866211,47.95960998535156,51.925933837890625,53.21854782104492,52.5389404296875,52.87859344482422,47.888214111328125,42.67881774902344,42.16326904296875,40.065635681152344,39.618385314941406,40.78410720825195,38.4580192565918,36.59281921386719,32.08544158935547,35.805946350097656,38.984046936035156,39.97429275512695,40.229400634765625,39.95949172973633,69.0526123046875,46.863529205322266,55.04482650756836,54.294891357421875,49.19546890258789,46.73048400878906,43.01464080810547,45.09576416015625,40.93928527832031,43.4642448425293,43.678592681884766,43.33500289916992,52.24873733520508,56.916534423828125,64.40744018554688,57.84962463378906,89.24974822998047,62.899044036865234,72.07977294921875,181.1079864501953,110.9947509765625,211.4529266357422,148.6038055419922,172.23497009277344,183.00619506835938,211.6490936279297,205.32688903808594,238.7205352783203,239.70440673828125,289.2767333984375,319.60394287109375,464.2885437011719,833.9478759765625,2096.258056640625
0,2, of,60.471256256103516,17.451095581054688,16.29849624633789,22.45549774169922,35.82942199707031,29.618144989013672,31.46889305114746,37.244384765625,72.44174194335938,60.59075164794922,47.57990264892578,50.112335205078125,56.88323974609375,56.66254806518555,58.231163024902344,61.31678771972656,56.7921142578125,51.79506301879883,49.842220306396484,48.900264739990234,50.066864013671875,50.828224182128906,46.10708999633789,45.1109619140625,40.6313362121582,45.138671875,50.348350524902344,51.501609802246094,52.29985809326172,52.376033782958984,59.899444580078125,54.002201080322266,72.28546905517578,68.73540496826172,65.0372543334961,62.51398468017578,61.5608024597168,57.52509307861328,57.499996185302734,53.754364013671875,52.15132141113281,54.57564926147461,65.477294921875,67.24009704589844,85.61387634277344,69.5693359375,81.53705596923828,87.7119140625,104.59729766845703,136.4719696044922,123.48970794677734,144.85414123535156,133.6638946533203,138.4196319580078,152.4749298095703,145.68133544921875,153.65103149414062,181.41229248046875,187.48117065429688,220.77175903320312,258.0953674316406,401.29998779296875,773.9019165039062,1968.4710693359375
0,3, Germany,56.773956298828125,14.969497680664062,21.760648727416992,21.66742706298828,40.56620407104492,35.133872985839844,28.568578720092773,24.15855598449707,37.776222229003906,35.07912063598633,40.00372314453125,46.511322021484375,55.75153350830078,51.99028015136719,55.37371826171875,70.9610366821289,58.05210494995117,51.549015045166016,46.745906829833984,45.15323257446289,48.56833267211914,44.39950942993164,44.75173568725586,40.37458038330078,39.56806182861328,42.21308898925781,44.4680290222168,48.250980377197266,45.95446014404297,44.6417121887207,63.507591247558594,51.21834182739258,67.72310638427734,60.455169677734375,54.755008697509766,54.68742370605469,55.3032112121582,53.90048599243164,53.682987213134766,51.03932189941406,54.10615158081055,49.93091583251953,57.12834930419922,67.97727966308594,79.49602508544922,69.42204284667969,83.2900161743164,79.6902847290039,79.42204284667969,115.52854919433594,98.60882568359375,127.48667907714844,105.3475341796875,103.94237518310547,107.75638580322266,133.7834014892578,149.0804901123047,143.82159423828125,141.46595764160156,215.72657775878906,212.21182250976562,374.5805969238281,915.114990234375,2026.457763671875
0,4, is,50.04661560058594,21.43735694885254,14.96658992767334,19.250606536865234,37.01710891723633,33.15802764892578,32.83906173706055,30.780044555664062,44.00640106201172,53.747501373291016,42.794742584228516,46.92693328857422,62.778324127197266,56.21320343017578,57.545555114746094,70.82342529296875,70.61914825439453,58.36540603637695,52.928401947021484,56.3045654296875,57.80208969116211,54.772613525390625,52.570003509521484,49.2661247253418,45.582462310791016,52.16257858276367,61.85161209106445,56.67034912109375,61.49847412109375,64.81462860107422,60.9771728515625,60.680877685546875,80.28437042236328,78.68655395507812,72.44751739501953,66.32144165039062,70.90084838867188,64.4970703125,58.90319061279297,55.747962951660156,60.13324737548828,59.10385513305664,66.33506774902344,68.84141540527344,78.58961486816406,74.57830047607422,74.22142791748047,84.27208709716797,87.88290405273438,115.99107360839844,105.92848205566406,158.87786865234375,125.58662414550781,137.96148681640625,157.4606170654297,165.89404296875,205.26864624023438,192.60467529296875,203.88052368164062,295.75,325.23529052734375,400.88262939453125,909.6497192382812,2080.01416015625
1,0,Die,84.72930908203125,32.86078643798828,38.143577575683594,63.78768539428711,14395.7314453125,9915.6279296875,3129.885986328125,70.70024871826172,151.12646484375,23.403921127319336,300.7974548339844,21.234392166137695,136.55538940429688,30.26261329650879,39.52086639404297,57.299354553222656,33.65046691894531,28.54098129272461,21.33955955505371,64.27462005615234,35.05864715576172,26.602575302124023,141.24163818359375,40.23580551147461,19.145463943481445,27.421037673950195,28.67636489868164,46.562889099121094,46.44038009643555,35.480464935302734,28.96143341064453,46.27045440673828,61.063385009765625,140.1803741455078,51.699615478515625,297.30877685546875,64.44634246826172,201.2296905517578,412.2223815917969,197.7129364013672,185.75119018554688,186.02294921875,207.34646606445312,57.987037658691406,44.26933288574219,32.52132034301758,31.786052703857422,34.83671188354492,31.190216064453125,78.00188446044922,46.574737548828125,47.643043518066406,50.47007369995117,51.30140686035156,48.00961685180664,53.27042770385742,191.35296630859375,198.87380981445312,310.5090637207031,644.1172485351562,6593.13134765625,1978.9874267578125,3795.1728515625,16566.158203125
1,1, Haupt,76.89654541015625,21.466381072998047,25.109018325805664,44.74090576171875,48.98259353637695,42.58580780029297,83.84532928466797,39.058509826660156,52.334964752197266,59.14717102050781,50.54789733886719,50.439231872558594,64.2174072265625,58.74468231201172,56.231658935546875,52.719322204589844,50.85321044921875,44.91314697265625,50.86115646362305,51.30513000488281,39.674827575683594,41.98931884765625,37.345088958740234,41.699798583984375,34.353271484375,32.98639678955078,37.11888122558594,39.62471389770508,41.53628921508789,41.556270599365234,42.32004928588867,42.8113899230957,57.24681091308594,50.09209442138672,48.51755142211914,48.41664505004883,42.98436737060547,47.06170654296875,45.249290466308594,48.98925018310547,50.57306671142578,34.810630798339844,43.42546081542969,43.08832931518555,56.209503173828125,62.284297943115234,59.53926467895508,69.25082397460938,67.70222473144531,124.17134094238281,117.57316589355469,171.8188018798828,163.75436401367188,172.28517150878906,163.41282653808594,182.09597778320312,204.95413208007812,200.55674743652344,228.2528533935547,284.1558532714844,390.25439453125,540.5263671875,884.8378295898438,1977.450927734375
1,2,stadt,67.64680480957031,19.13001251220703,23.608570098876953,43.3846549987793,66.73544311523438,48.01613998413086,90.31344604492188,38.436336517333984,75.465576171875,48.704559326171875,48.9987678527832,58.72502517700195,67.84020233154297,58.89581298828125,61.56192398071289,70.59075164794922,64.41858673095703,54.29810333251953,52.8470573425293,50.96505355834961,51.077857971191406,51.583038330078125,51.16476821899414,48.641353607177734,44.02607345581055,48.37088394165039,52.227874755859375,55.540313720703125,58.29264831542969,56.49982833862305,52.606937408447266,58.00415802001953,70.22139739990234,60.0099983215332,56.159568786621094,54.25341796875,52.751853942871094,52.66353225708008,53.527000427246094,54.68659210205078,51.06425476074219,48.19016647338867,61.203948974609375,59.47137451171875,70.06927490234375,77.29569244384766,67.73944091796875,89.63727569580078,83.5001220703125,102.63101959228516,93.72935485839844,148.61134338378906,124.48838806152344,121.62093353271484,135.12086486816406,147.75186157226562,216.54205322265625,215.5579376220703,248.55189514160156,312.12109375,422.8050537109375,532.9223022460938,1066.2149658203125,2207.40625
1,3, von,61.281490325927734,20.53237533569336,25.298158645629883,30.142601013183594,33.678897857666016,39.76041793823242,22.633808135986328,26.140575408935547,40.417598724365234,60.956939697265625,43.36738204956055,61.23908996582031,74.82244873046875,62.257530212402344,72.55766296386719,72.05280303955078,63.68487548828125,55.57502365112305,55.73677444458008,47.103858947753906,47.224159240722656,50.99259567260742,48.65371322631836,46.06259536743164,45.42473220825195,45.083797454833984,54.009029388427734,62.7398681640625,59.01405334472656,62.513710021972656,58.314056396484375,65.84382629394531,82.4616928100586,77.486328125,70.47098541259766,60.27150344848633,65.23870086669922,59.16275405883789,62.83656692504883,52.72855758666992,53.70916748046875,51.18970489501953,55.378265380859375,59.45439910888672,71.5300064086914,71.04010009765625,84.78631591796875,89.46559143066406,94.78262329101562,118.60799407958984,114.66830444335938,129.07176208496094,119.18175506591797,139.5444793701172,137.4512481689453,173.49609375,221.02957153320312,243.163330078125,260.20166015625,345.1666564941406,444.3378601074219,526.591552734375,909.8070678710938,2088.84375
1,4, Deutschland,66.69710540771484,19.18683433532715,24.73565673828125,33.77006530761719,38.66507339477539,28.15028953552246,34.812477111816406,45.84973907470703,52.681365966796875,38.785770416259766,52.49335861206055,54.383174896240234,60.89706039428711,57.829185485839844,58.443519592285156,66.83525085449219,55.05900573730469,55.475563049316406,46.64813232421875,45.69294357299805,46.57668685913086,45.08985900878906,46.913204193115234,44.7449951171875,36.874366760253906,40.68402099609375,43.12732696533203,51.25381851196289,57.77336883544922,50.3724250793457,58.4110221862793,49.72502136230469,61.015777587890625,53.15433120727539,53.75965881347656,50.71129608154297,54.21091079711914,51.16512680053711,47.12627029418945,47.854225158691406,54.327152252197266,45.67341995239258,52.97392654418945,64.50996398925781,85.64761352539062,65.49555206298828,82.38613891601562,80.21534729003906,84.57711029052734,102.93010711669922,100.84017944335938,127.94904327392578,106.60138702392578,107.06159973144531,127.73250579833984,157.082275390625,171.98605346679688,160.81724548339844,197.86798095703125,306.4980773925781,349.5491638183594,435.6094055175781,901.706298828125,1987.2880859375
